#{"t_start": 1729549721.708162, "env_id": "None"}
r,l,t
1.254812,7,157.86221
0.744178,5,157.931137
2.178576,11,158.018059
0.084051,3,158.090143
0.009573,3,158.164647
0.610392,5,158.23997
0.246694,4,158.308037
-0.404325,2,158.370328
1.639414,8,158.441245
0.068322,3,158.515571
1.083928,6,158.597301
0.135944,3,158.670075
0.114249,3,158.74175
-0.183016,3,158.808382
0.400651,5,158.876041
0.399137,5,158.943561
-0.5,1,159.007567
0.77827,5,159.076242
2.302763,9,159.152252
0.657316,5,159.222575
0.072773,3,159.288025
0.232587,4,159.353103
0.768484,7,159.42309
0.263659,4,159.487351
0.990013,8,159.56119
0.055436,3,159.635769
0.902394,7,159.715126
-0.003,3,159.784001
0.166255,6,159.857026
-0.128612,3,159.920073
0.515909,5,159.988675
1.296308,6,160.067086
1.167132,6,160.143098
-0.175957,2,160.208514
0.286776,6,160.298685
0.680015,5,160.372372
0.140159,4,160.444653
1.290678,8,160.520655
1.581499,9,160.598019
1.621187,10,160.675014
1.128542,7,160.751165
0.756667,5,160.823982
0.022047,3,160.892512
-0.20656,3,160.956296
3.594479,15,161.038168
0.389052,4,161.102964
1.567039,8,161.174588
0.014675,4,161.247827
-0.166477,2,161.317558
0.076116,5,161.38874
0.858216,6,161.464797
1.151197,9,161.54327
-0.012104,3,161.6113
-0.139145,2,161.675731
0.839981,6,161.745653
1.626676,7,161.815956
-0.5,1,161.880499
0.56115,5,161.952961
0.1016,4,162.026449
2.910428,13,162.107961
0.348836,4,162.173089
0.188628,4,162.239403
-0.154804,2,162.301177
0.622242,6,162.369524
0.525079,4,162.436789
1.620595,7,162.508635
0.160209,4,162.575633
0.924079,8,162.652003
1.490575,8,162.725747
0.99294,6,162.795583
0.147347,3,162.86362
0.358065,4,162.928261
-0.5,1,162.988475
0.882451,6,163.056691
0.825391,6,163.123485
2.970125,12,163.199782
0.720361,5,163.268858
0.222852,5,163.339165
0.067007,3,163.404078
0.090474,3,163.468591
0.597653,6,163.537307
0.307233,4,163.602133
2.360513,10,163.676098
-0.104681,3,163.740029
1.062753,6,163.807791
-0.5,1,163.869114
0.541419,7,163.941047
1.628259,8,164.012791
0.164583,3,164.076212
-0.07011,3,164.142103
0.69681,5,164.211062
0.208109,4,164.278919
-0.17804,2,164.340158
0.059239,3,164.402829
0.627228,5,164.469336
-0.5,1,164.529302
0.00192,3,164.592162
0.494929,5,164.66179
0.141049,3,164.728779
0.056726,3,164.794603
0.503471,5,164.864744
0.415998,5,164.934174
0.837234,5,165.001557
-0.229881,3,165.068556
-0.049366,4,165.133451
-0.046921,3,165.20216
0.420338,4,165.268794
1.399833,7,165.338725
1.293551,7,165.407495
0.609166,7,165.47721
0.94826,7,165.546833
1.754872,9,165.619428
0.504174,7,165.696404
1.03417,7,165.769948
0.818741,8,165.845867
0.770543,5,165.915671
0.361414,5,165.981761
0.865364,7,166.052079
2.177299,9,166.124451
0.135408,3,166.187082
0.259597,5,166.253271
0.075391,3,166.317103
0.803814,6,166.384637
2.647927,13,166.464668
0.773491,6,166.536228
0.350573,4,166.60469
0.176423,3,166.670411
-0.207211,3,166.733622
0.373737,4,166.800421
1.266839,7,166.871321
-0.265744,2,166.933883
-0.5,1,166.997223
1.437597,7,167.068744
-0.165131,2,167.131447
2.016292,10,167.205173
3.693356,15,167.291288
1.934753,10,167.368942
0.494036,4,167.44151
0.542782,4,167.790313
0.12239,3,167.878532
2.045297,11,167.969298
1.607478,8,168.047866
1.123619,6,168.118744
0.8322,5,168.196065
0.09608,3,168.262634
1.201461,6,168.332427
2.241657,10,168.41635
1.114551,6,168.487172
-0.156834,2,168.552402
-0.5,1,168.613485
0.652511,6,168.68335
4.518025,17,168.780682
1.169932,6,168.863039
1.890995,9,168.945822
2.16015,10,169.023089
-0.202242,2,169.090013
-0.188204,2,169.153351
2.341618,9,169.225843
0.353436,5,169.293886
1.7048,9,169.383214
2.369916,10,169.472019
0.086764,4,169.547835
0.881071,7,169.623855
0.284059,5,169.693897
0.25585,5,169.761927
0.139581,4,169.828251
0.913331,5,169.894664
0.126375,3,169.958364
-0.238733,2,170.020831
0.583108,6,170.088481
-0.5,1,170.14909
2.655033,12,170.227433
2.600988,15,170.311181
1.939697,9,170.383241
-0.21195,3,170.445692
1.462789,7,170.515255
0.589333,6,170.581093
0.31576,4,170.645365
0.827464,6,170.713868
-0.5,1,170.772386
0.588419,5,170.839504
-0.242625,2,170.902267
-0.5,1,170.964336
-0.109907,3,171.027818
0.322082,5,171.094899
0.095984,3,171.158908
0.744335,6,171.227039
1.754559,9,171.3004
3.052875,13,171.379401
0.038317,3,171.443735
1.422076,8,171.515037
0.363794,7,171.584661
-0.224805,3,171.65122
0.549031,8,171.729728
1.841427,8,171.809685
0.193676,3,171.881717
1.804564,8,171.956652
1.592569,9,172.030784
3.716204,16,172.11383
2.295726,9,172.187062
-0.173062,2,172.250545
0.199771,4,172.32077
-0.5,1,172.388229
-0.5,1,172.449467
-0.5,1,172.513527
1.68503,8,172.587651
-0.017927,3,172.65248
0.3889,4,172.717543
0.232968,4,172.782734
-0.5,1,172.845007
-0.000575,3,172.909959
-0.014432,3,172.973577
2.1241,9,173.048559
0.622616,5,173.119884
0.368302,5,173.192104
0.09258,3,173.255924
1.212696,8,173.326876
0.604153,5,173.392797
0.478372,6,173.462604
0.73422,6,173.531203
-0.161264,4,173.597486
0.033346,3,173.662063
1.64403,8,173.735953
1.257303,7,173.809421
2.160603,14,173.890942
0.822212,6,173.960185
1.001724,6,174.036671
0.129232,3,174.103813
0.177975,4,174.169987
1.121729,6,174.238998
0.197253,5,174.304993
0.247509,5,174.371892
1.207415,8,174.443356
1.208381,6,174.510287
0.645245,5,174.576422
2.270989,10,174.650502
0.7078,5,174.717785
-0.273086,3,174.783482
-0.5,1,174.847959
0.070819,3,174.914725
0.870817,7,174.985178
0.328023,5,175.052016
0.916238,5,175.120507
1.883198,9,175.196812
2.628905,13,175.280073
-0.054503,3,175.347857
1.781739,9,175.423798
1.465888,7,175.497299
1.59915,8,175.570609
-0.152012,3,175.637428
1.394286,8,175.710906
0.285278,4,175.776905
0.842131,7,175.850623
0.259996,4,175.920142
0.289011,5,175.988164
0.020573,3,176.052907
2.354462,11,176.128973
0.09923,5,176.196441
1.482474,8,176.271861
0.523122,4,176.340308
1.707067,8,176.413947
0.933697,6,176.485053
0.14204,3,176.556971
0.733465,4,176.623502
0.842965,6,176.69229
0.183614,4,176.758016
1.07909,7,176.828076
1.14665,6,176.896553
2.044165,11,176.979703
0.974977,6,177.050825
1.083002,6,177.119187
-0.173337,2,177.188281
0.395354,5,177.262252
-0.3367,3,177.331968
0.090674,3,177.402259
1.392415,7,177.474728
1.288313,7,177.545899
1.568788,9,177.621753
1.35665,8,177.698247
0.519302,4,177.768605
1.876747,9,177.846871
0.132767,3,177.913244
-0.5,1,177.982799
0.344836,4,178.053199
0.135324,3,178.121784
0.720044,6,178.195352
0.493633,4,178.262908
-0.5,1,178.324518
0.587072,5,178.390891
-0.027445,3,178.454545
6.760201,22,178.546774
-0.513005,3,178.613712
0.154415,3,178.683877
1.007529,6,178.752473
0.278719,4,178.819093
0.359481,4,178.887783
0.805712,6,178.960358
-0.5,1,179.023892
1.257067,8,179.115674
1.708784,9,179.201435
0.656748,9,179.283782
1.746038,8,179.363016
-0.076357,7,179.438196
-0.5,1,179.51087
0.798566,5,179.58716
0.81188,6,179.661933
-0.252612,2,179.728225
0.237589,4,179.805568
1.535689,9,179.880734
3.046793,14,179.962446
0.566729,5,180.029855
-0.5,1,180.095697
0.909316,7,180.173684
1.498717,8,180.248786
0.104435,3,180.313336
0.79277,5,180.379671
0.768283,5,180.445598
0.164633,3,180.508825
0.402514,5,180.576433
2.16837,13,180.660144
1.61603,8,180.738421
-0.186963,3,180.809334
0.281431,4,180.881963
-0.134049,3,180.955644
2.637373,11,181.035034
-0.102833,3,181.100633
0.89571,6,181.170859
2.099926,11,181.246446
-0.04573,3,181.313286
2.053769,9,181.38706
0.450625,4,181.452149
0.681375,5,181.518947
-0.027263,3,181.583308
1.967243,9,181.656733
0.950131,7,181.72765
1.071048,5,181.796438
-0.5,1,181.861414
1.216052,7,181.936805
1.395207,7,182.006864
-0.5,1,182.067468
2.383229,13,182.146275
1.801293,8,182.217161
-0.183176,2,182.279655
-0.057992,3,182.342813
1.268177,7,182.414394
-0.5,1,182.476012
1.206814,7,182.545366
0.308866,4,182.611151
0.7411,5,182.678041
0.02856,3,182.74175
2.046381,9,182.814513
1.385971,7,182.884215
0.705179,7,182.954623
0.917291,6,183.023033
2.742544,11,183.098588
0.317144,4,183.163361
-0.2342,3,183.226596
0.4104,5,183.293408
-0.248108,2,183.355486
0.872802,6,183.423334
2.899852,13,183.502377
0.303039,5,183.567254
0.774867,5,183.634266
0.970397,6,183.705599
-0.01112,3,183.771494
0.3339,4,183.838631
0.476442,5,183.90626
3.796528,17,183.991091
2.151912,9,184.065012
0.132995,3,184.127996
0.749172,6,184.199928
1.154074,6,184.270228
1.138119,8,184.342934
1.233501,7,184.417487
0.870677,6,184.489041
1.820776,11,184.567922
5.100834,17,184.653961
3.133447,12,184.731641
2.290162,11,184.807695
0.95393,7,184.881376
0.111687,3,184.950721
0.753055,5,185.023667
1.714971,8,185.097038
-0.009178,3,185.161086
0.407806,4,185.225839
1.120649,10,185.301341
0.757538,5,185.369124
0.393014,4,185.434556
-0.362043,2,185.497391
1.530856,7,185.56787
1.066636,7,185.637365
-0.231512,2,185.701299
1.398187,7,185.772954
0.258903,4,185.841794
2.633352,15,185.92606
-0.044422,3,185.992097
0.762016,6,186.06255
0.277627,5,186.131254
2.340958,9,186.207427
-0.5,1,186.274715
0.186177,5,186.344883
3.336179,14,186.430252
0.285553,5,186.498868
2.432483,12,186.57943
0.809369,6,186.651385
-0.165431,2,186.716037
0.968401,7,186.787228
0.717874,5,186.853188
0.507873,6,186.92809
0.327038,5,186.994921
0.580829,6,187.063074
0.496116,5,187.13162
0.526713,5,187.20037
0.004372,3,187.268444
2.63169,10,187.34761
0.840703,6,187.418802
0.077152,3,187.486076
0.691314,8,187.560016
1.126631,6,187.630716
1.157134,7,187.701439
1.066139,8,187.772292
0.128846,3,187.836096
1.283779,8,187.907082
1.751817,8,187.979092
0.402748,4,188.045328
0.81701,5,188.114339
2.235498,11,188.194053
1.654168,8,188.266417
1.866228,9,188.340665
0.599088,4,188.408918
1.368683,9,188.483352
-0.204019,2,188.546909
2.869007,13,188.627864
1.196425,7,188.700431
2.691388,11,188.778994
-0.058604,3,188.844713
0.346312,4,188.91103
0.005136,3,188.974888
0.798199,9,189.048551
1.563798,7,189.118703
0.246131,4,189.184179
0.00016,4,189.249599
1.361691,8,189.320633
0.051497,3,189.384803
-0.137016,2,189.447323
0.497281,6,189.518015
0.332605,4,189.585148
0.927114,5,189.651735
2.133438,9,189.724211
0.970211,6,189.792825
0.065253,3,189.856043
0.164414,3,189.919622
-0.159177,3,189.983434
0.38163,4,190.048099
0.216818,5,190.11462
0.337055,4,190.178437
0.51152,4,190.243071
0.659801,5,190.309978
1.675635,9,190.382531
0.123555,3,190.445823
-0.245463,2,190.507062
-0.026121,3,190.570326
-0.161137,2,190.632349
0.050244,3,190.694986
0.311291,4,190.759762
1.310651,7,190.828492
0.583682,5,190.894926
1.445413,8,190.966936
0.545428,5,191.033964
0.422894,4,191.098906
0.644567,6,191.166669
1.376602,8,191.237102
4.145913,15,191.319576
1.437644,9,191.391021
-0.131489,3,191.454908
0.394796,4,191.519511
1.340859,9,191.591551
1.409965,7,191.660302
-0.135979,2,191.72158
0.098231,3,191.785073
-0.159269,3,191.849862
-0.153229,2,191.916087
0.720739,5,191.990175
1.018738,6,192.062574
-0.202685,2,192.126813
0.313261,4,192.192293
1.477402,7,192.26195
-0.249426,2,192.324084
0.843773,6,192.391187
0.421884,4,192.45635
-0.012926,3,192.519459
1.673093,9,192.844058
0.081132,4,192.915954
0.196844,4,192.986062
-0.185879,2,193.052115
-0.230472,3,193.116335
0.726116,5,193.182793
2.553072,10,193.257517
0.807446,5,193.323524
1.27731,9,193.395658
0.33608,4,193.461367
0.448318,4,193.527069
1.575369,10,193.601112
0.26434,4,193.668078
2.546516,11,193.743458
0.752388,8,193.813946
0.22704,4,193.878591
1.692416,10,193.954665
0.877613,5,194.023982
0.171481,4,194.090689
2.058737,9,194.162547
1.215446,8,194.232604
-0.178357,2,194.294621
3.702823,17,194.379962
1.646866,8,194.450848
2.690164,14,194.530944
2.359044,11,194.607042
0.563371,5,194.672986
0.337241,4,194.736986
0.83833,5,194.802542
1.169031,7,194.872028
5.451522,19,194.95918
0.124694,5,195.026424
3.055353,13,195.105893
1.992407,10,195.181966
1.680143,9,195.257008
0.870478,6,195.327036
1.884547,9,195.400854
1.777448,9,195.473307
1.648901,10,195.546376
0.481047,5,195.613451
0.401156,5,195.679582
4.688311,16,195.763252
2.013844,11,195.838799
1.357192,7,195.908851
1.120517,6,195.977113
1.744916,8,196.048027
0.963576,6,196.116585
0.085697,3,196.17874
-0.019252,3,196.241976
-0.141997,2,196.303003
2.88923,12,196.378773
0.513327,4,196.443665
1.553031,10,196.517041
0.348282,4,196.582747
0.822015,6,196.650247
0.214742,4,196.714879
0.554338,6,196.782778
3.015228,12,196.859879
-0.037914,3,196.92327
-0.15183,2,196.986162
0.594159,5,197.053724
1.089959,7,197.124582
0.237925,4,197.189869
-0.053528,3,197.25476
0.323659,4,197.321436
4.674199,15,197.403229
-0.135147,2,197.464941
-0.5,1,197.524239
1.124562,6,197.59163
4.992457,17,197.676405
1.618871,9,197.748975
-0.409552,3,197.812118
-0.022631,3,197.875197
2.387795,10,197.94855
1.47153,7,198.017359
2.289512,10,198.090808
0.3487,6,198.158433
0.882189,6,198.227962
0.725255,5,198.297334
-0.006619,4,198.364774
0.46885,4,198.429588
3.361652,15,198.511843
-0.096318,3,198.57438
1.291481,7,198.643269
4.025986,16,198.727522
1.138886,7,198.797322
0.650553,6,198.865692
3.028174,15,198.947999
0.472537,5,199.01651
0.477646,4,199.081119
1.548511,7,199.149821
2.34133,11,199.224924
0.2391,3,199.291482
1.200978,8,199.363895
1.264842,7,199.432715
0.702783,5,199.499194
-0.143963,2,199.561377
5.722572,22,199.655125
-0.150267,2,199.718517
2.515825,10,199.793605
1.595111,9,199.869346
0.999955,6,199.939031
1.606946,8,200.013261
0.767363,7,200.083006
1.715719,9,200.157923
0.834477,5,200.223697
0.351286,5,200.290025
1.953697,9,200.361911
1.073965,6,200.428852
0.53403,5,200.494323
0.177641,3,200.556706
0.419324,5,200.623844
0.308095,4,200.688429
0.401811,4,200.752851
-0.148844,2,200.815553
0.080705,4,200.879816
0.530067,5,200.945612
0.382298,4,201.009319
1.282651,8,201.080069
0.871267,6,201.148053
1.180788,7,201.217844
-0.5,1,201.278192
0.493602,4,201.343126
1.435966,7,201.412199
-0.135236,2,201.47376
0.536482,4,201.538315
2.218739,10,201.611228
1.093198,6,201.678466
0.165195,3,201.741004
2.937101,14,201.822492
0.722863,6,201.893535
3.595538,13,201.972557
0.088486,3,202.03678
1.48829,8,202.107793
1.337023,7,202.178032
0.797378,6,202.247587
0.300314,4,202.314621
0.456525,6,202.383119
-0.172061,2,202.444927
-0.001633,4,202.509889
-0.033307,3,202.574845
1.369102,8,202.644723
2.659154,11,202.720522
0.037237,3,202.783183
4.771912,16,202.865396
-0.5,1,202.925192
0.283603,4,202.99042
1.536961,8,203.064407
0.866387,6,203.13449
0.035632,3,203.198484
0.423306,5,203.264707
0.009265,3,203.326814
0.335663,4,203.39246
1.044125,6,203.46082
1.750501,12,203.538066
2.209017,10,203.613343
0.410915,4,203.678398
-0.043618,3,203.742777
0.387841,5,203.809865
0.028284,3,203.874757
2.387467,11,203.949616
0.248032,4,204.015144
0.610918,6,204.082331
1.250258,6,204.149387
1.333347,9,204.22132
1.90526,8,204.297713
0.583114,5,204.368127
4.344464,19,204.456624
0.067674,3,204.523285
0.784387,7,204.593768
0.244193,4,204.661021
2.906709,11,204.738431
-0.25548,2,204.802118
-0.171184,2,204.865237
1.641536,8,204.938433
1.927146,8,205.012349
1.902277,8,205.083448
0.062239,3,205.149967
-0.212061,3,205.215287
0.607308,5,205.284612
3.665798,14,205.36809
0.406126,4,205.43702
0.655953,6,205.50868
0.10997,4,205.574992
0.659056,5,205.642865
0.778772,6,205.713508
2.556992,10,205.789894
0.749993,6,205.858522
2.489443,11,205.955711
0.70788,6,206.02824
1.827297,10,206.10825
2.489913,11,206.192364
0.324684,4,206.257084
2.997183,12,206.335007
2.623837,10,206.408969
-0.204887,2,206.471863
0.074976,5,206.539942
1.549454,8,206.614658
-0.096837,3,206.68031
0.771643,5,206.748133
-0.182474,2,206.808988
1.036101,7,206.878545
-0.190384,2,206.941931
0.850643,6,207.015209
0.879725,5,207.085162
0.469951,5,207.154455
1.174035,6,207.226876
0.285221,4,207.29946
6.077578,23,207.393276
-0.289901,3,207.456313
1.822377,9,207.528236
3.107552,15,207.611117
0.851018,5,207.679722
1.243724,9,207.753066
2.703295,12,207.832801
0.088564,4,207.901703
0.049811,3,207.966909
0.087805,3,208.030083
1.657209,8,208.104958
-0.19231,2,208.171049
0.073181,3,208.236959
1.998699,11,208.314921
0.466847,4,208.379538
1.367282,7,208.448755
2.688956,11,208.528635
-0.24889,2,208.59344
0.618593,5,208.662957
-0.004769,5,208.72964
2.278691,11,208.803903
1.328353,6,208.873454
0.558358,5,208.940767
0.95276,7,209.009956
0.718326,5,209.077949
1.810645,10,209.152837
0.358341,5,209.222864
2.254482,9,209.298748
0.373965,4,209.36484
1.970536,8,209.435437
0.770331,6,209.503443
-0.288125,2,209.565142
1.62176,12,209.641585
-0.055304,3,209.705365
0.183073,3,209.770116
0.496078,4,209.836375
1.805138,9,209.911068
-0.084815,3,209.976962
0.125547,4,210.044028
-0.164697,2,210.105816
2.168572,9,210.17778
0.020115,4,210.2422
0.765756,5,210.309555
1.277737,8,210.380244
2.843608,12,210.457424
0.044338,3,210.521573
0.485699,4,210.585376
2.766093,12,210.661844
0.45438,5,210.728216
0.812001,5,210.793787
1.620991,9,210.865424
2.176773,15,210.947506
1.970027,10,211.021131
0.649443,5,211.086856
3.924434,14,211.167819
0.415648,4,211.232227
0.600082,4,211.295824
1.015702,6,211.363423
1.647015,7,211.432699
0.883738,6,211.500759
1.007705,6,211.567684
0.626747,5,211.632621
0.702655,6,211.699501
-0.176705,3,211.762641
0.787705,6,211.829386
0.005891,3,211.893379
1.125346,16,211.975606
1.870326,9,212.048358
5.239525,20,212.137663
0.362522,4,212.202175
-0.5,1,212.263228
0.220734,4,212.329044
-0.045703,4,212.393825
1.015267,6,212.461282
2.107878,9,212.533779
0.501304,4,212.598834
0.718285,5,212.667951
0.605701,5,212.735242
-0.373548,2,212.798576
0.799993,6,212.867585
-0.5,1,212.927558
1.096087,7,212.996176
3.634614,15,213.077874
2.02638,9,213.15021
2.676324,11,213.228765
-0.297446,3,213.294885
0.768064,5,213.361035
2.385218,14,213.442378
3.807318,16,213.524609
0.812152,5,213.590372
2.982933,11,213.664789
1.821866,8,213.73546
-0.5,1,213.795943
0.523668,4,213.859885
7.211661,24,213.955232
1.913805,9,214.299325
-0.17423,2,214.367126
1.099543,6,214.440785
-0.189191,2,214.506938
0.617834,5,214.574552
-0.077572,3,214.637057
1.502561,7,214.735814
0.493066,5,214.811448
4.351104,17,214.901283
-0.5,1,214.968964
3.419703,13,215.048953
2.937297,14,215.13265
2.788189,14,215.213581
0.423638,4,215.280717
0.811341,7,215.349538
1.802345,9,215.424645
2.876406,14,215.506123
0.076696,3,215.568912
0.603314,4,215.634265
0.05775,3,215.696478
1.574815,8,215.77246
1.722619,10,215.859953
3.195663,13,215.949582
2.092138,9,216.036639
1.832728,9,216.122165
0.846561,5,216.193085
0.514283,5,216.262249
1.245814,6,216.331007
3.900356,14,216.41133
1.005571,6,216.480531
3.127359,11,216.555328
0.03598,3,216.617684
1.148451,7,216.68656
0.977286,12,216.76357
2.617404,12,216.841298
3.180464,13,216.927577
1.977409,9,217.006463
2.22934,9,217.078606
0.702758,6,217.146155
0.285714,5,217.212456
0.333686,4,217.279301
1.680608,8,217.350977
1.011906,8,217.422106
-0.175058,2,217.484875
1.22164,8,217.560136
0.165272,3,217.628396
0.650002,5,217.696668
0.809247,7,217.765151
0.604253,5,217.830855
0.11593,3,217.893717
1.338045,6,217.964719
0.052204,3,218.033607
3.284384,12,218.113918
0.883455,7,218.186341
1.222865,7,218.259293
0.909013,6,218.328419
2.41468,11,218.402914
0.095067,4,218.467582
4.163782,19,218.558614
0.059971,3,218.627757
1.457752,9,218.702809
0.851636,5,218.768598
-0.5,1,218.831096
1.628999,8,218.901039
0.149446,3,218.964735
1.016481,7,219.035257
4.670716,19,219.125802
4.409205,17,219.214493
2.028506,11,219.296707
0.757846,6,219.367763
1.296392,9,219.44586
5.413338,19,219.533396
1.116333,7,219.605113
1.947233,11,219.682
0.908521,6,219.749698
1.115864,6,219.817911
1.224524,7,219.886328
-0.179005,2,219.9474
1.555098,9,220.018556
1.827191,10,220.097939
1.729493,9,220.174615
0.45026,4,220.23965
0.388306,4,220.303714
1.340366,8,220.374369
2.621117,10,220.452218
3.186059,11,220.530936
0.320109,4,220.597634
0.133438,3,220.662536
1.755931,10,220.735654
3.28525,13,220.814126
0.312428,4,220.878845
-0.206713,3,220.941465
-0.199533,2,221.00429
-0.5,1,221.067042
2.745027,13,221.150507
-0.166282,2,221.214913
0.198522,3,221.281908
0.292557,4,221.351058
1.044095,6,221.423859
2.399726,12,221.507694
0.654215,5,221.574074
-0.214276,3,221.637246
2.176336,9,221.709524
-0.5,1,221.774462
-0.16586,2,221.839597
4.599878,17,221.925866
-0.5,1,221.989742
2.999269,16,222.075055
0.449307,9,222.151319
3.609188,14,222.236044
3.975798,17,222.320947
1.629462,8,222.394797
0.736726,6,222.462035
0.867702,7,222.533089
1.934096,9,222.607401
1.792401,8,222.679881
0.64389,5,222.746479
1.612724,8,222.817332
1.906398,9,222.889511
0.241709,5,222.958953
1.086326,6,223.028998
0.862373,6,223.098124
1.87366,10,223.174526
-0.121336,3,223.242424
1.800723,9,223.315942
0.446606,4,223.38023
1.00676,6,223.453193
0.122389,4,223.52268
-0.096489,3,223.587424
0.156469,3,223.652636
1.250981,7,223.720406
0.72853,5,223.789206
2.061505,11,223.867921
0.110594,3,223.937957
1.353394,9,224.015715
0.918263,6,224.086431
2.001433,8,224.156587
1.511692,8,224.227869
5.312592,17,224.311408
1.552321,7,224.383829
0.457326,4,224.455626
-0.071244,3,224.523496
0.753189,5,224.593845
2.054587,11,224.671109
5.642614,20,224.764175
0.921014,6,224.837549
1.132964,6,224.907665
-0.17999,5,224.976893
1.955793,11,225.053777
2.579113,11,225.133448
1.516357,8,225.206348
6.792682,25,225.30518
-0.213382,2,225.369311
0.985991,6,225.438621
1.848088,8,225.511805
1.599824,7,225.581333
1.510599,8,225.653047
0.190156,3,225.723601
0.779935,5,225.796468
1.540762,7,225.867524
2.911665,12,225.945372
1.717162,8,226.016097
-0.136888,2,226.078897
5.108803,21,226.169352
0.249815,5,226.235229
1.978528,9,226.307505
1.027354,8,226.377729
0.023765,3,226.440876
0.250401,4,226.506399
2.305337,11,226.58069
1.988841,9,226.652518
0.056223,3,226.715403
0.84838,6,226.783325
0.17891,4,226.847869
2.327414,10,226.921137
5.543856,20,227.010424
0.189202,3,227.072652
1.287526,6,227.141794
0.508722,4,227.205285
1.496628,8,227.277047
0.858279,6,227.344345
2.890447,12,227.42
0.461834,4,227.484184
2.011931,10,227.565902
2.431363,12,227.652299
0.368597,4,227.720783
-0.213939,2,227.798696
-0.192962,2,227.866231
1.997309,8,227.941308
2.554465,12,228.022966
3.071421,15,228.108672
0.544753,5,228.175205
2.026464,9,228.246561
2.371104,10,228.320776
1.107112,7,228.389744
0.02454,3,228.452254
0.707809,5,228.521829
2.62796,10,228.604637
0.103915,3,228.670196
0.990393,6,228.740155
2.321459,9,228.812474
1.570451,8,228.893169
-0.22451,3,228.962196
0.031302,3,229.030705
2.072904,9,229.110739
-0.124728,3,229.182825
1.773188,8,229.258044
3.22945,13,229.337487
0.763879,5,229.407468
5.369161,20,229.501109
2.213627,10,229.575051
0.533349,4,229.638573
1.715333,8,229.70907
2.845099,11,229.786233
1.18644,9,229.861502
2.965493,12,229.938891
0.520247,5,230.004403
0.353549,5,230.070224
2.175514,9,230.144365
0.956054,6,230.21426
1.418288,8,230.287077
2.227322,9,230.359031
2.800214,12,230.436616
0.281716,5,230.501658
1.434124,8,230.575095
1.508995,8,230.650832
1.750753,10,230.728494
-0.5,1,230.791285
1.471747,7,230.861914
3.691223,13,230.942923
0.37391,4,231.008649
3.329722,13,231.086274
1.224529,8,231.159248
0.398323,4,231.226101
0.793379,5,231.294372
2.052449,9,231.365837
4.090236,17,231.450512
1.865009,9,231.522878
0.850061,6,231.589758
0.572143,8,231.667801
0.094102,3,231.732919
0.704963,6,231.800987
-0.078415,3,231.863519
0.518257,6,231.931208
-0.088629,3,231.993152
1.41364,7,232.062506
0.87262,10,232.135433
0.294969,4,232.200286
0.649039,7,232.271405
2.409271,14,232.352696
0.280901,4,232.419179
0.677145,5,232.48471
1.933775,10,232.55787
0.101605,3,232.621061
1.173122,7,232.69606
0.379612,5,232.764716
-0.299863,3,232.829711
0.453241,4,232.894735
3.925669,15,232.975601
1.882014,10,233.048573
1.177684,6,233.116646
0.859135,5,233.184578
0.645645,5,233.249521
5.269061,18,233.336636
1.222979,7,233.40538
0.935194,6,233.474254
2.090375,12,233.554336
1.01443,7,233.625196
0.118899,3,233.690188
1.26642,8,233.7613
0.736232,5,233.827166
0.731103,6,233.894535
2.279005,9,233.966207
0.538247,5,234.035419
3.924233,17,234.37572
1.044087,5,234.451449
2.626431,10,234.530264
0.567004,5,234.59891
4.183572,19,234.685689
-0.119337,3,234.748913
0.567223,6,234.816119
0.846128,6,234.883137
0.406441,4,234.94798
0.521585,4,235.013293
2.25722,10,235.08616
0.47671,5,235.152779
1.932918,9,235.224315
0.667996,5,235.290847
0.455974,5,235.359121
3.085797,13,235.441338
0.284477,4,235.509447
2.218096,9,235.583907
0.098371,3,235.651143
2.010911,11,235.730451
0.828352,6,235.80076
1.057373,6,235.871146
1.021137,7,235.941175
2.294165,11,236.016484
11.73737,38,236.133021
2.476091,12,236.212242
0.111156,4,236.278728
2.824423,12,236.359205
0.578144,6,236.430677
0.301425,5,236.500291
0.24031,4,236.567783
1.337212,7,236.63795
0.162375,3,236.699886
0.95235,6,236.76791
0.182413,4,236.83513
1.863432,8,236.908771
0.464129,4,236.975471
3.443883,12,237.056098
1.949195,10,237.131756
-0.022374,3,237.196678
-0.110412,3,237.260284
0.593616,7,237.331312
0.309554,6,237.40036
2.386734,9,237.4731
0.366341,4,237.536848
0.941418,6,237.605225
0.845015,5,237.672485
1.680417,8,237.743568
-0.239287,3,237.807753
1.052298,6,237.875528
0.509861,4,237.940837
0.768134,7,238.009962
-0.5,1,238.069604
0.548751,6,238.138303
1.224374,8,238.210667
0.052768,3,238.273402
2.658436,13,238.351316
0.50246,9,238.423165
1.289629,7,238.492298
0.945337,6,238.56138
0.772561,6,238.641262
2.256964,10,238.730383
3.709915,13,238.81328
1.770757,9,238.888282
1.324398,7,238.964348
0.935787,6,239.033428
-0.020249,3,239.098207
0.601627,8,239.168871
0.117562,4,239.237145
2.216448,9,239.313848
0.732781,8,239.391124
1.761775,8,239.461059
1.675354,8,239.531905
0.647968,5,239.598914
1.44174,7,239.679185
2.727244,13,239.760989
0.1261,3,239.828029
1.077377,6,239.899972
0.187648,3,239.97028
7.211973,26,240.08271
2.205472,10,240.163211
2.226323,9,240.240894
0.17705,3,240.307972
0.534864,4,240.376769
