#{"t_start": 1729553081.504801, "env_id": "None"}
r,l,t
3.575326,13,164.573737
0.426028,4,164.695534
2.477372,12,164.780145
0.846251,5,164.849004
0.904233,5,164.917989
0.137205,3,164.983049
1.065555,6,165.054769
0.461464,4,165.122307
0.082013,3,165.187587
6.731469,22,165.293163
1.471812,7,165.366874
0.535349,4,165.433848
-0.5,1,165.499835
-0.5,1,165.565977
-0.185936,2,165.636562
-0.5,1,165.702477
-0.5,1,165.767186
-0.5,1,165.82856
-0.5,1,165.889361
2.141293,9,165.966732
4.574348,17,166.062767
2.273434,9,166.143633
-0.5,1,166.204051
1.064626,6,166.275021
0.748839,6,166.349052
1.571851,7,166.430884
5.694983,20,166.540361
6.823049,21,166.652938
0.038242,3,166.719575
0.190136,3,166.784565
2.184464,9,166.862947
1.634371,7,166.936194
2.488427,10,167.016962
0.528175,4,167.083978
0.170298,3,167.151312
3.253839,12,167.23739
-0.5,1,167.298661
4.696182,18,167.395615
1.020931,6,167.467341
1.285187,6,167.538272
4.771638,17,167.636749
2.815168,11,167.725582
-0.170639,2,167.788594
1.980086,9,167.866215
0.767502,5,167.938639
3.885495,14,168.032312
5.265934,19,168.137421
0.965374,7,168.215635
0.227876,3,168.281813
5.645362,19,168.382881
0.221867,3,168.450491
5.042785,17,168.546872
2.896492,11,168.63346
4.134014,16,168.726182
6.684337,21,168.833785
2.056899,9,168.930979
1.583303,7,169.027504
5.728963,21,169.151007
-0.19876,2,169.218162
-0.163988,2,169.284151
2.795377,11,169.365671
2.039313,9,169.444819
-0.195247,2,169.51057
-0.184209,2,169.57703
0.009794,3,169.644064
0.450254,4,169.711403
-0.5,1,169.775611
-0.5,1,169.842153
1.845546,8,169.929611
2.613173,11,170.018122
1.771311,8,170.099339
0.124956,3,170.172591
0.452683,4,170.245019
-0.5,1,170.309663
0.177307,3,170.376259
2.116833,10,170.456041
0.795517,5,170.524662
-0.178661,2,170.587328
1.422155,7,170.662977
-0.204495,2,170.728361
0.771872,5,170.804939
1.733173,8,170.888138
-0.166043,2,170.955494
-0.5,1,171.022063
-0.5,1,171.084127
3.060239,11,171.168387
0.604329,5,171.24264
3.805802,15,171.337272
0.469294,4,171.406653
-0.5,1,171.470432
-0.191436,2,171.534961
1.381609,7,171.611909
7.166118,24,171.729947
1.580096,7,171.807256
1.176046,6,171.879623
-0.5,1,171.945434
-0.173446,2,172.011014
1.049369,6,172.084144
-0.5,1,172.146848
-0.179572,2,172.210219
2.570453,10,172.304761
0.15877,3,172.385106
2.374105,10,172.488221
1.812366,8,172.587715
8.417292,27,172.747636
1.728747,8,172.849022
1.231652,7,172.93751
-0.5,1,172.999842
2.475755,10,173.07966
3.391069,12,173.167899
0.117464,3,173.235645
-0.187976,2,173.299226
-0.1583,2,173.362289
0.456049,4,173.435767
1.410602,7,173.514878
3.519084,13,173.601851
-0.5,1,173.671166
1.461299,7,173.75247
3.557926,13,173.84494
0.170031,3,173.914566
0.846544,5,173.988514
1.230767,6,174.063711
-0.5,1,174.125239
5.317882,18,174.224669
1.258203,6,174.296555
3.701747,13,174.383986
1.50476,7,174.457849
0.119715,3,174.525787
3.990462,14,174.61912
0.168798,3,174.687616
0.121914,3,174.751751
1.604817,7,174.826219
1.141796,6,174.901818
-0.158289,2,174.966131
0.79884,5,175.039668
4.181078,15,175.134899
-0.207375,2,175.203233
2.396008,9,175.285402
2.229724,9,175.367235
-0.153562,2,175.432476
1.077756,6,175.505743
0.112712,3,175.572561
-0.5,1,175.635195
-0.153207,2,175.700914
0.129258,3,175.782157
-0.5,1,175.863159
1.598771,7,175.958302
0.454744,4,176.044615
2.03174,9,176.14857
0.723026,5,176.240935
1.641002,8,176.345232
0.064192,3,176.43427
0.496967,4,176.51223
1.172625,6,176.587532
4.366444,16,176.682651
3.31958,12,176.777581
-0.5,1,176.843821
1.811811,8,176.920241
1.26959,7,176.99483
1.044461,6,177.067512
0.516929,4,177.142787
4.102804,16,177.247726
6.56071,22,177.363075
-0.5,1,177.424441
2.95216,11,177.50663
0.847158,5,177.577246
0.395378,4,177.651899
0.146216,3,177.722817
3.382475,13,177.808927
0.483259,4,177.883473
-0.205915,2,177.95395
5.046818,17,178.060246
0.565924,5,178.132066
9.135828,28,178.252917
5.000977,17,178.636395
0.038317,3,178.707423
1.498656,7,178.786328
0.108473,3,178.860316
1.72226,8,178.94613
3.64141,14,179.040153
0.50018,4,179.108988
6.840816,21,179.215378
3.360468,12,179.30007
2.728576,11,179.381895
1.957494,8,179.457605
-0.5,1,179.519309
1.842648,8,179.59536
2.057451,9,179.673763
1.34217,7,179.750794
0.805454,5,179.826072
4.647575,16,179.930122
-0.159715,2,179.996542
3.038799,12,180.081777
9.254649,33,180.212635
5.390102,18,180.309746
3.917676,15,180.400635
0.77685,5,180.469293
5.159919,17,180.562298
7.322851,23,180.684311
0.396503,4,180.762187
1.344982,7,180.841983
-0.5,1,180.90277
-0.173958,2,180.965708
-0.5,1,181.026176
9.475014,32,181.155372
2.612252,11,181.250672
0.842982,5,181.326871
2.086477,9,181.413821
17.196992,52,181.583979
5.97939,19,181.682962
-0.5,1,181.744718
2.854945,11,181.826692
0.889534,5,181.899171
0.125083,3,181.974688
4.75795,17,182.081338
1.458908,7,182.161384
1.370203,7,182.237386
4.675801,17,182.33258
2.697438,11,182.414275
0.185238,3,182.47976
-0.14606,2,182.542609
1.276562,6,182.614942
4.900277,16,182.706778
1.459175,7,182.779392
3.259792,13,182.879554
0.08934,3,182.952008
5.172595,18,183.057284
0.052038,3,183.127861
1.232938,6,183.200175
1.586897,7,183.275583
-0.5,1,183.336397
0.435245,4,183.422453
2.483804,10,183.516979
-0.5,1,183.584533
4.020764,14,183.677472
3.937769,16,183.77609
-0.17123,2,183.83842
1.934716,10,183.921933
1.831256,8,184.004775
0.211061,3,184.075164
4.203495,15,184.169555
3.785518,14,184.259457
-0.182035,2,184.324062
-0.152891,2,184.396961
0.516272,4,184.469304
2.483495,10,184.552518
5.50989,18,184.649449
0.141864,3,184.715234
0.14204,3,184.780496
1.210671,6,184.853568
1.978603,9,184.935084
2.996419,12,185.020634
1.071258,6,185.092591
2.785749,11,185.174961
0.729394,5,185.250016
0.484032,4,185.321071
3.065838,13,185.408208
6.594924,22,185.517304
5.574408,19,185.626755
0.638229,5,185.698824
4.549429,16,185.800168
14.498291,44,185.967503
2.200859,9,186.048882
-0.5,1,186.112156
1.174166,6,186.183239
1.681704,8,186.260395
0.195182,3,186.327198
-0.5,1,186.391486
0.902923,7,186.481002
-0.5,1,186.54906
1.171131,6,186.62179
1.868538,8,186.699113
2.248804,9,186.778047
1.735131,8,186.858817
1.452019,7,186.946874
2.676026,11,187.03524
1.213329,6,187.108047
3.860422,14,187.204673
0.194497,3,187.278258
-0.5,1,187.339539
1.962261,9,187.421439
4.934285,17,187.522341
-0.5,1,187.587158
0.144349,3,187.653426
0.164635,3,187.721757
0.965746,6,187.796138
1.279216,7,187.889679
0.220862,3,187.973563
6.883131,23,188.119023
-0.5,1,188.199808
1.420934,7,188.296467
3.713567,14,188.39357
2.662014,11,188.485766
-0.5,1,188.551379
1.332174,7,188.630106
0.095164,3,188.706433
-0.155603,2,188.78246
0.868653,5,188.857916
1.835688,8,188.938848
0.127405,3,189.007116
1.735732,8,189.083369
3.536443,14,189.172098
3.785901,14,189.261514
2.677179,10,189.349175
2.378969,10,189.431507
7.774895,28,189.551451
1.406781,7,189.632932
0.112863,3,189.704323
2.222188,9,189.785446
-0.5,1,189.848646
-0.5,1,189.909975
-0.5,1,189.983661
-0.5,1,190.052865
0.626956,5,190.132228
2.224481,9,190.219038
0.782181,5,190.290701
0.214392,3,190.373008
1.130986,6,190.467063
6.843358,22,190.590582
2.111234,9,190.671557
0.837541,5,190.740965
1.137356,6,190.81682
-0.5,1,190.884245
-0.157603,2,190.953292
1.344636,7,191.038745
0.476222,5,191.12045
0.849117,5,191.197265
3.00721,11,191.285515
0.188003,3,191.353871
4.203328,16,191.454096
-0.5,1,191.518818
1.115611,6,191.59239
0.183103,3,191.660114
0.114043,3,191.729902
0.139725,3,191.797275
0.147267,3,191.866069
-0.171516,2,191.931694
6.37246,20,192.033732
0.066988,3,192.103216
2.855604,11,192.191064
-0.5,1,192.254311
0.838919,5,192.325805
0.781742,5,192.399435
2.570283,10,192.485726
5.51584,19,192.588069
2.474709,10,192.671625
1.170177,6,192.747101
0.15658,3,192.814194
1.785027,8,192.895448
6.917083,22,193.011572
-0.5,1,193.075359
2.27276,10,193.156479
1.181167,6,193.235258
1.908506,9,193.321785
1.288051,6,193.399444
1.250975,7,193.474622
-0.5,1,193.540826
1.868284,8,193.623608
1.394009,7,193.698658
0.452099,4,193.766887
0.494426,4,193.835068
1.224293,6,193.908623
0.211651,3,193.97648
6.952106,22,194.083131
9.109579,26,194.201166
-0.5,1,194.265068
8.248198,26,194.381688
4.194818,15,194.478099
-0.5,1,194.540458
1.479661,7,194.615492
-0.167424,2,194.680398
7.092345,25,194.792674
-0.190605,2,194.85715
12.180435,37,194.997373
6.620268,22,195.103915
1.165137,6,195.177497
1.760915,8,195.253289
0.974024,6,195.330582
2.642918,10,195.414095
-0.5,1,195.476023
1.733,8,195.553212
3.242657,13,195.640343
0.869842,5,195.711289
4.755142,18,195.809685
1.520824,7,195.884011
0.910614,5,195.954821
0.749505,5,196.024062
0.7746,5,196.096011
-0.5,1,196.158215
4.259894,14,196.247523
1.311964,7,196.323057
1.505189,7,196.398831
3.282447,12,196.48512
0.136419,3,196.552123
1.513438,8,196.62945
0.111132,3,196.69479
5.173508,18,196.794264
-0.192007,2,196.858211
0.688029,5,196.928076
1.621923,8,197.006022
0.200574,3,197.072527
0.816726,5,197.142901
3.311944,14,197.232268
0.057306,3,197.29805
0.160149,3,197.364843
0.949178,6,197.437376
3.451552,14,197.528615
4.35147,17,197.626376
-0.5,1,197.687569
1.428138,7,197.761968
0.346522,4,197.830463
-0.16221,2,197.894352
0.407613,4,197.962088
2.074258,9,198.041399
14.19804,44,198.490972
-0.1538,2,198.55994
5.455915,21,198.666765
8.665261,30,198.793104
0.473787,4,198.861349
1.655047,8,198.937353
7.883322,25,199.052283
1.069351,6,199.125888
1.915107,9,199.205853
3.162705,12,199.292163
3.711459,14,199.382185
3.477511,12,199.468389
4.924863,18,199.566266
0.763339,5,199.638324
-0.180752,2,199.702324
0.100771,3,199.770258
5.226494,17,199.865098
1.632877,7,199.940561
3.934602,14,200.030481
10.304665,30,200.154828
4.070404,15,200.248338
6.900195,24,200.360419
-0.5,1,200.424119
2.183357,9,200.503328
-0.5,1,200.567322
0.778824,5,200.638084
14.47393,43,200.789593
1.363523,7,200.865648
4.389226,15,200.956538
3.008277,12,201.042009
-0.149366,2,201.106613
10.071275,32,201.232725
1.587269,7,201.307607
0.112539,3,201.375319
13.088502,39,201.518719
-0.208994,2,201.584529
4.574808,17,201.680921
-0.167245,2,201.744389
1.42723,7,201.81893
2.28289,9,201.899391
-0.5,1,201.96241
-0.5,1,202.026555
5.345296,18,202.124299
-0.208821,2,202.189179
13.90171,40,202.33568
10.322018,32,202.465235
0.1233,3,202.533238
1.170641,6,202.604858
4.46148,16,202.699717
2.950586,11,202.784586
-0.146783,2,202.848278
9.908529,31,202.973942
-0.5,1,203.036208
1.231897,6,203.11012
4.618414,17,203.207978
-0.5,1,203.26983
1.695025,8,203.346431
4.332085,17,203.443472
1.16999,6,203.515311
0.721532,5,203.585479
0.162808,3,203.65022
2.250425,9,203.728319
0.963066,6,203.802361
0.172965,3,203.867717
0.123877,3,203.934374
2.123699,9,204.014189
0.281914,4,204.083423
8.936057,31,204.210861
0.054908,3,204.277596
2.984655,11,204.36069
0.518005,4,204.43048
-0.18182,2,204.493591
2.931028,12,204.580304
5.875887,18,204.679164
10.384923,33,204.80874
4.283848,15,204.90201
0.162007,3,204.968748
-0.5,1,205.030702
1.92944,9,205.110311
1.427615,7,205.185462
8.765713,27,205.302667
14.571867,43,205.45424
0.179102,3,205.521575
7.617447,25,205.63479
-0.177937,2,205.699117
6.421448,22,205.805964
0.821565,5,205.878326
-0.5,1,205.941205
4.02209,14,206.031346
0.744781,5,206.102282
10.669375,35,206.23878
0.177638,3,206.307256
-0.218902,2,206.370454
2.895349,11,206.454337
3.827151,15,206.548949
2.80515,11,206.63352
3.402462,13,206.724061
0.453098,4,206.794165
-0.5,1,206.855214
5.629241,19,206.954364
1.391316,7,207.028951
0.713951,5,207.099928
6.788061,23,207.210135
2.030322,9,207.290973
0.160658,3,207.357568
1.728632,8,207.434045
1.782676,8,207.512281
0.571522,4,207.581047
9.89705,32,207.709585
5.945346,21,207.815751
10.553723,34,207.950785
11.103689,37,208.090917
-0.164688,2,208.156335
-0.167988,2,208.220317
12.989863,40,208.362421
0.400804,4,208.431401
1.210382,6,208.504214
15.53699,46,208.660217
16.745298,53,208.832194
0.196509,3,208.899099
-0.182221,2,208.962196
0.139563,3,209.027687
-0.15183,2,209.091106
7.105818,24,209.201428
5.695055,19,209.30242
4.523897,17,209.400285
8.890683,26,209.516163
2.315203,9,209.596753
0.154077,3,209.66374
-0.5,1,209.725514
1.820686,9,209.803293
-0.188249,2,209.867188
-0.15919,2,209.930358
0.56696,4,209.997804
4.605023,16,210.092272
1.076034,6,210.165073
5.656157,19,210.266469
2.838395,11,210.349445
1.238543,7,210.424782
-0.181774,2,210.489836
-0.5,1,210.55261
0.744641,5,210.622884
1.080287,6,210.695603
8.149937,27,210.813307
0.149399,3,210.881596
0.392732,4,210.94906
5.301082,17,211.045209
10.273708,31,211.171587
2.333391,9,211.25273
16.261276,50,211.417969
0.051424,3,211.485035
2.956215,12,211.571262
6.440037,21,211.675316
3.00523,11,211.758886
8.790783,28,211.87806
3.281951,12,211.963729
13.243487,39,212.10708
-0.5,1,212.168911
2.419841,10,212.250501
-0.163318,2,212.315062
0.90311,5,212.386756
3.916727,14,212.477511
0.192367,3,212.834316
4.665155,17,212.935842
-0.5,1,213.003348
0.476135,4,213.073463
0.920963,6,213.144897
4.632297,16,213.240136
0.212474,3,213.305916
-0.211275,2,213.369319
3.625252,13,213.458035
-0.5,1,213.519357
11.158922,36,213.656557
3.1439,11,213.739618
-0.175356,2,213.80355
-0.5,1,213.865198
5.150488,18,213.962783
15.585192,45,214.12132
2.114827,9,214.200635
12.041437,37,214.339636
4.271469,15,214.431826
8.999211,30,214.566994
2.785105,11,214.652005
2.055956,8,214.729815
4.151317,15,214.822161
3.805668,14,214.912367
1.800913,8,214.989523
1.23614,6,215.064487
3.596035,13,215.17623
7.800626,28,215.296449
0.528723,4,215.368576
0.564611,4,215.442587
0.976521,6,215.51965
3.134187,12,215.613826
0.910342,5,215.684779
28.437039,78,215.914578
3.334539,13,216.008283
3.820573,14,216.099907
1.137698,6,216.174193
4.146477,15,216.265523
17.237729,47,216.439109
0.155353,3,216.508903
3.581601,14,216.600652
-0.175774,2,216.667951
1.583043,7,216.749784
2.170588,9,216.837365
1.249296,8,216.917277
-0.162735,2,216.985824
4.052507,14,217.076526
3.467189,13,217.165421
-0.34179,2,217.231216
4.741412,17,217.326967
2.769177,12,217.418323
-0.5,1,217.484692
4.204102,15,217.58022
16.630221,50,217.861922
27.848328,81,218.104807
1.275262,7,218.184694
-0.5,1,218.249372
10.766683,34,218.384629
5.788659,19,218.493341
0.030752,3,218.573911
2.827001,11,218.675269
0.361884,4,218.755138
4.086342,15,218.847624
2.647752,12,218.936605
-0.164894,2,219.002998
1.124472,6,219.079109
9.986793,30,219.209313
0.512355,4,219.279806
0.564642,4,219.349418
-0.159244,2,219.416426
2.243765,9,219.494853
8.906877,28,219.625543
4.070435,15,219.734026
2.377129,10,219.817371
7.654573,24,219.942772
1.948377,8,220.069048
0.81422,5,220.160888
0.698847,5,220.285019
-0.172702,2,220.388769
3.486523,15,220.486271
-0.181647,2,220.549995
4.065829,14,220.641242
-0.176649,2,220.705848
10.28096,34,220.836672
2.054138,9,220.91485
0.818513,5,220.985434
4.43988,15,221.094399
5.749933,20,221.211863
1.143854,6,221.285222
0.724742,5,221.355797
2.610166,11,221.446013
1.692751,8,221.534005
14.804085,43,221.698395
5.129515,18,221.798637
6.791009,22,221.916905
0.330023,4,221.992956
7.541463,27,222.114701
-0.28168,2,222.180481
-0.5,1,222.248488
6.395102,24,222.37076
0.724949,5,222.445331
-0.5,1,222.506895
1.778084,8,222.582558
2.253999,9,222.662127
-0.5,1,222.724784
4.026448,15,222.818372
14.105384,43,222.983381
8.788922,28,223.107286
0.540742,4,223.179248
8.856078,29,223.313702
-0.010435,3,223.384922
6.482137,20,223.487044
3.62434,13,223.577309
3.095107,11,223.672048
36.057698,101,223.9467
8.506747,29,224.068524
5.834934,22,224.177317
-0.203708,2,224.241049
2.276554,10,224.320169
1.462626,7,224.394901
7.300289,25,224.51325
1.037131,6,224.591992
4.617598,15,224.689444
3.793598,15,224.780318
5.293832,18,224.878794
3.075372,12,224.967193
-0.5,1,225.029735
0.45365,4,225.097441
7.700522,24,225.209121
4.129657,15,225.301823
4.080413,14,225.392823
0.53682,4,225.468909
12.547597,42,225.617914
2.168905,9,225.70096
5.724941,19,225.801303
0.441299,4,225.869254
-0.5,1,225.931411
6.513859,21,226.062347
9.022377,29,226.208452
2.446884,10,226.296968
13.200912,40,226.757288
8.000897,28,226.884915
14.710842,42,227.041442
2.833553,11,227.125464
2.189934,9,227.207541
1.898517,9,227.289385
5.337339,20,227.395199
1.40562,7,227.471602
1.873333,8,227.551112
10.946199,33,227.684721
11.04563,36,227.822923
1.888319,8,227.901289
4.478934,17,227.998751
15.590102,43,228.154975
0.053979,3,228.224202
3.795704,13,228.31172
1.688038,8,228.38925
1.512169,8,228.466974
13.977096,41,228.6157
24.973745,71,228.826791
19.73935,59,229.013366
-0.162241,2,229.079075
2.312668,10,229.158997
-0.5,1,229.223045
10.365591,32,229.351008
27.625759,75,229.571358
0.139637,3,229.638497
13.807661,40,229.783925
11.553189,35,229.922061
1.674425,7,229.997875
5.735692,21,230.102497
2.175209,10,230.183281
-0.5,1,230.246227
2.792112,12,230.331032
13.131359,40,230.48072
-0.5,1,230.545795
-0.5,1,230.61328
6.379971,23,230.722547
6.965581,23,230.832178
15.541121,46,230.991632
4.282541,16,231.087793
10.924663,37,231.228493
-0.163593,2,231.29616
-0.177271,2,231.359236
-0.153419,2,231.422158
4.076706,14,231.510851
-0.179674,2,231.574607
3.305564,13,231.661405
1.420343,7,231.736053
5.170286,18,231.833306
7.554092,27,231.950032
1.096136,6,232.02289
2.177221,9,232.101777
3.079201,12,232.185663
14.949379,48,232.347976
4.652715,17,232.445012
0.057008,3,232.512257
4.089226,15,232.604188
-0.5,1,232.668449
2.861367,11,232.75647
6.061072,20,232.859301
3.784081,13,232.946
9.510839,30,233.068782
12.405871,35,233.204886
0.166001,3,233.276905
3.265549,12,233.36398
3.015786,12,233.455514
1.907849,9,233.533913
5.089278,18,233.633018
6.587829,22,233.740612
2.365451,9,233.821832
-0.5,1,233.883036
25.241909,68,234.088151
2.167562,9,234.167897
2.606144,10,234.249341
1.730162,8,234.325459
1.2269,6,234.395713
1.50043,7,234.469964
2.310547,10,234.550972
4.084327,15,234.642511
3.900089,14,234.734278
1.89112,8,234.81626
28.46481,80,235.055675
0.045175,3,235.123809
4.474569,16,235.218447
15.288614,45,235.372237
1.426271,7,235.447175
-0.154032,2,235.510476
1.687603,8,235.587676
5.07355,17,235.682875
2.300644,10,235.763853
-0.155416,2,235.825367
3.68862,13,235.913159
4.829626,16,236.005918
0.935064,5,236.076114
2.21794,9,236.155504
-0.154866,2,236.219642
-0.5,1,236.280253
1.124337,6,236.355412
-0.5,1,236.419863
5.781085,19,236.51963
0.106721,3,236.584547
1.924057,9,236.662672
0.114398,3,236.727298
0.435148,4,236.796502
0.165838,3,236.863686
4.220549,15,236.956227
15.301501,44,237.121954
4.286105,15,237.215801
1.91309,8,237.292843
1.918039,8,237.371268
-0.5,1,237.432265
12.667748,37,237.571021
5.732478,19,237.672494
2.030673,8,237.749698
3.174084,14,237.83979
24.794413,68,238.041073
4.542144,17,238.138581
1.236929,6,238.210718
5.612076,20,238.316654
16.537839,48,238.77731
8.857948,29,238.905087
5.418978,20,239.017188
25.043428,68,239.222067
2.649958,11,239.306252
8.922762,27,239.425413
-0.179787,2,239.489697
1.872702,8,239.582238
2.795569,11,239.67093
3.519323,13,239.759834
14.516486,42,239.918539
12.335612,36,240.057285
-0.179437,2,240.122609
0.460278,4,240.195229
9.390727,30,240.335185
8.785908,27,240.464634
1.153849,6,240.538995
-0.5,1,240.601845
0.145899,3,240.667103
-0.5,1,240.734792
0.531337,4,240.811505
0.141001,3,240.885314
0.924263,5,240.958251
8.755686,26,241.079701
-0.5,1,241.14986
8.443045,27,241.280173
13.684929,43,241.432118
3.540798,14,241.522789
-0.173375,2,241.587148
3.845572,13,241.674929
1.095981,6,241.747829
-0.208692,2,241.811524
6.30082,23,241.920318
5.424362,18,242.025703
8.070954,26,242.149228
1.597171,8,242.232907
1.819543,9,242.312698
-0.5,1,242.373912
10.662516,33,242.504585
-0.5,1,242.566585
1.138725,6,242.638505
1.679318,8,242.716255
2.988143,12,242.800603
19.338024,59,242.985183
4.828703,17,243.082614
14.81696,46,243.239468
8.613815,26,243.354112
3.026429,11,243.437478
1.719717,8,243.513595
12.50892,37,243.653222
5.405917,17,243.748477
30.757499,84,243.982096
0.732605,5,244.052019
3.048812,12,244.138048
6.973055,23,244.255672
12.113262,38,244.423316
0.943604,6,244.496658
0.426334,4,244.566038
3.832406,14,244.657919
2.923416,11,244.741823
33.258766,98,245.007917
4.266665,15,245.101522
9.78695,29,245.232067
1.3809,7,245.311243
1.206526,6,245.388282
5.231802,19,245.491204
10.912175,41,245.639306
43.579558,120,245.954815
0.506307,4,246.023938
2.221249,10,246.104162
2.97881,11,246.193776
3.009876,12,246.278772
24.407713,72,246.491888
10.406075,32,246.624154
0.687147,5,246.694576
5.859702,20,246.827687
8.361345,28,246.961659
0.38069,4,247.031449
4.276485,15,247.127383
12.021218,38,247.271697
11.079441,33,247.401728
-0.5,1,247.462609
1.162911,6,247.538336
2.001968,8,247.619262
-0.157737,2,247.685255
3.921595,16,247.78011
5.214859,18,247.877431
1.087821,6,247.952035
9.26147,30,248.07808
9.40583,30,248.201551
25.333274,72,248.420789
12.822102,39,248.585534
10.411184,34,248.72317
7.036882,22,248.831025
10.716462,35,248.965811
0.201341,3,249.034589
4.668075,17,249.135645
1.509805,7,249.508104
3.517027,13,249.61658
-0.155011,2,249.69523
11.085406,33,249.827976
32.30706,93,250.096683
-0.146778,2,250.165308
12.709176,39,250.318431
3.354311,13,250.40794
25.299994,69,250.624004
0.188102,3,250.695835
16.107158,48,250.86728
15.496902,46,251.033279
-0.16683,2,251.098494
52.412144,160,251.5389
3.293116,14,251.636544
14.181872,44,251.805319
4.27802,15,251.908227
3.346496,12,251.996571
29.517207,85,252.243419
22.065647,64,252.460805
18.940915,57,252.649696
1.067,6,252.747249
16.611694,52,252.924582
20.093516,60,253.129192
18.036653,50,253.307265
-0.144837,2,253.381685
5.204969,18,253.484641
10.952434,32,253.613318
0.519669,4,253.692633
9.224336,28,253.819928
2.666241,11,253.903132
14.669052,46,254.06729
9.155552,28,254.218335
5.128733,17,254.345898
11.795391,37,254.497552
3.686761,13,254.593572
14.224224,42,254.778569
3.437813,13,254.882191
0.42647,4,254.954649
3.402361,13,255.041105
10.295225,30,255.187201
8.940344,27,255.331225
0.029206,3,255.407333
4.00411,14,255.512648
13.66684,39,255.673715
36.156795,98,255.962651
1.695623,8,256.049397
3.201356,12,256.142556
-0.5,1,256.207972
8.380264,27,256.336333
12.478694,38,256.495307
31.60702,85,256.752211
67.28485,184,257.217097
2.587227,11,257.30798
10.595646,34,257.445141
3.566261,13,257.534354
2.070507,9,257.633153
11.238236,34,257.789331
10.195934,32,257.92594
0.732665,5,257.999708
13.020735,38,258.141771
18.321679,51,258.628863
0.774106,5,258.712865
5.6985,20,258.820031
12.089982,41,258.993646
20.300657,56,259.277086
8.816976,27,259.40949
1.034059,6,259.489824
14.871408,46,259.653363
8.811663,30,259.7894
4.288907,16,259.886117
32.908728,86,260.128992
16.9747,52,260.316649
4.843977,18,260.426091
44.967923,120,260.756459
16.198359,46,260.913498
21.319835,61,261.10263
-0.5,1,261.164317
5.210248,18,261.265084
11.819064,38,261.415065
16.425604,48,261.584679
8.46423,27,261.701229
10.451159,31,261.836246
15.399308,45,262.009138
8.171248,28,262.130753
6.493781,22,262.240156
0.451791,4,262.308316
25.769206,78,262.532843
-0.116535,3,262.599119
9.03192,28,262.721001
-0.5,1,262.787273
6.228306,22,262.900992
19.454567,55,263.088486
8.469119,28,263.211771
37.373712,105,263.498264
-0.168402,2,263.561998
22.15056,61,263.754371
15.041264,47,263.933628
5.71756,18,264.032965
0.038242,3,264.100907
11.886237,35,264.26831
6.844225,22,264.425963
9.390011,28,264.551778
5.224395,18,264.649591
1.560674,7,264.729076
6.396602,21,264.840854
10.580735,33,264.972603
3.133228,11,265.057842
6.017762,21,265.162892
6.500898,23,265.27766
17.531383,49,265.483459
14.751967,46,265.656588
10.215951,32,265.793345
41.485599,116,266.104125
5.845903,22,266.212236
6.886617,23,266.322992
1.469011,7,266.39792
-0.5,1,266.458881
42.835349,124,266.78401
0.959811,5,266.855975
16.433714,49,267.333913
36.060151,101,267.629607
16.77264,48,267.795517
29.550681,82,268.038785
3.806573,15,268.133126
21.637842,60,268.324266
11.510776,36,268.467876
0.190953,3,268.535382
2.223908,10,268.617945
9.139421,30,268.754142
26.658117,74,268.977046
7.954245,26,269.102375
17.358003,52,269.285125
1.361958,7,269.367809
2.367815,10,269.452579
0.009794,3,269.521741
50.998078,140,269.896497
2.431804,10,269.980307
21.728883,61,270.172043
4.709642,16,270.267577
10.439696,34,270.421797
10.528598,33,270.572145
3.368864,13,270.669433
6.246458,21,270.784128
3.056467,12,270.816194
10.261518,31,270.961979
7.52077,27,271.084531
4.139574,15,271.187863
1.424537,7,271.275939
7.935488,26,271.397358
0.687564,5,271.470961
8.403475,28,271.59181
2.056913,9,271.672749
10.345989,32,271.800604
7.795752,25,271.943381
7.185492,22,272.065636
35.995806,95,272.374772
22.467452,65,272.588334
45.187627,121,272.907825
38.986088,106,273.193825
5.706774,19,273.295772
13.90876,44,273.449509
12.520085,39,273.59629
16.688594,51,273.766249
17.803088,50,273.936415
0.498852,4,274.007731
2.161002,9,274.087589
2.152384,9,274.167123
19.118793,59,274.358113
1.360173,7,274.436373
0.463191,4,274.504513
15.621909,46,274.66302
7.574801,25,274.777915
17.051764,53,274.955667
44.925267,123,275.565596
12.306046,37,275.711873
20.700992,59,275.898251
9.397159,33,276.041156
6.445386,22,276.149698
5.26635,18,276.250643
28.112785,75,276.476199
38.14546,107,276.772419
1.714821,8,276.888259
27.269411,75,277.141902
11.541658,38,277.290092
21.618518,62,277.492197
3.17047,12,277.581865
22.685687,70,277.803577
49.03278,138,278.177073
17.862303,54,278.35426
2.955025,11,278.438887
7.758837,24,278.554176
6.204836,20,278.658159
16.963749,52,278.832264
6.384633,21,278.939554
42.998299,115,279.247423
6.972248,22,279.355883
18.169691,51,279.527218
4.759294,17,279.626816
7.735193,30,279.755259
7.021404,23,279.867599
75.503718,204,280.369645
6.378686,20,280.47339
1.810163,8,280.55283
41.542382,111,280.852782
143.919706,415,281.808477
62.702136,165,282.547712
9.272707,31,282.675998
129.797833,351,283.484355
2.576726,10,283.565683
18.482859,51,283.737687
5.421973,19,283.838999
2.641748,11,283.924009
11.662171,36,284.061352
11.805183,35,284.197073
38.251088,104,284.478927
16.745833,50,284.647395
12.814163,38,284.79039
80.345887,233,285.352762
88.024262,258,285.96694
5.538844,20,286.070078
9.818242,32,286.198409
0.064192,3,286.264238
50.176509,143,286.629012
