#{"t_start": 1729361209.829303, "env_id": "None"}
r,l,t
23.504934,67,230.048217
6.041923,21,230.169561
0.557513,4,230.241408
7.967001,24,230.370823
116.117664,337,231.400773
11.906634,38,232.298306
1.839393,9,232.390524
7.146217,22,232.516714
11.845926,35,232.678819
1.989988,9,232.765208
6.94512,23,232.890666
14.434485,46,233.082941
7.083775,25,233.218038
27.584582,73,233.485235
6.67678,23,233.618308
6.166364,22,233.742341
1.191098,6,233.82106
22.86957,63,234.057027
0.137205,3,234.126469
9.328417,31,234.274112
-0.178196,2,234.340793
29.234408,83,234.635363
5.301512,18,234.746727
0.480694,4,234.818241
48.935799,133,235.252396
-0.5,1,235.31757
50.045639,145,235.785336
64.077397,176,236.360608
81.491093,218,237.042058
105.795696,302,238.742266
143.718984,397,239.929168
10.141375,31,240.08187
112.068031,311,241.024267
6.893603,24,241.157774
10.280947,31,241.306672
22.219328,64,241.558424
32.522799,92,241.930948
25.378658,73,242.201337
39.23071,104,243.424922
37.419958,108,243.804313
17.69144,50,244.007549
0.038242,3,244.076547
17.324444,49,244.278662
27.413848,76,244.555227
46.991235,125,244.974989
17.725895,51,245.182693
54.196743,145,245.67991
80.878142,219,246.366042
245.230552,754,249.355299
0.933609,5,249.431362
6.702515,23,249.556857
46.57496,135,249.996714
19.508117,54,250.208184
16.203299,50,250.411468
128.323814,356,251.483593
41.846073,117,251.878561
35.25202,102,252.282721
48.770699,136,253.473048
9.234536,29,253.618284
44.777597,126,254.043279
28.979943,84,254.351464
0.227876,3,254.426084
6.347091,21,254.549511
20.097921,57,254.776394
145.313775,418,256.018515
2.549113,10,256.110129
28.007227,82,256.402267
71.471202,201,257.025308
109.837834,302,258.735502
52.653373,147,259.217276
74.606637,219,259.969194
144.353068,421,261.228152
18.861664,54,261.442576
133.541266,366,263.271965
172.605565,522,264.828329
2.004827,9,264.915438
12.430918,40,265.090018
0.009794,3,265.160341
104.398251,290,266.051528
105.083873,291,266.938647
28.716204,79,267.223426
19.818395,55,268.156765
24.595548,72,268.42419
18.797628,55,268.642333
186.181244,545,270.23126
13.474561,41,270.409147
0.77777,5,270.485029
138.19818,382,271.62768
22.449084,69,271.882791
171.165922,506,274.178639
34.342105,99,274.532348
157.812523,448,275.894262
0.092475,3,275.966305
57.562766,163,276.502029
155.008657,459,278.623475
78.57668,212,279.300485
45.086961,124,279.715956
56.393207,151,280.210929
107.380444,293,281.227825
97.868547,270,282.935663
178.276786,521,284.630859
92.323331,252,285.476489
128.973574,359,286.584117
118.178303,329,288.35855
186.618036,552,290.005834
73.721849,207,290.775988
101.641196,282,292.724255
7.332627,23,292.853637
88.048214,236,293.606034
824.176421,2522,303.274296
4.273605,16,303.383453
169.704546,508,304.94064
269.204506,804,308.270261
30.598124,85,308.576116
13.439085,42,308.757326
71.693935,202,309.442118
29.621208,83,309.742279
280.559426,824,313.074622
155.314057,444,314.419094
84.845596,241,315.175456
144.915456,402,317.219381
12.725049,39,317.394799
38.38224,101,317.764152
178.315876,515,319.288828
32.883227,91,319.610304
90.491652,239,320.346545
19.858276,62,320.589789
75.061797,201,321.973694
44.653841,122,322.388345
128.636783,377,323.545248
244.183792,712,325.694346
13.166202,41,326.648641
230.798803,657,328.613464
21.849915,60,328.844306
79.241589,211,329.508186
24.529761,72,329.776163
39.859332,109,330.147281
248.093168,724,333.028862
154.038642,434,334.323416
