#{"t_start": 1729711700.560496, "env_id": "None"}
r,l,t
-0.5,1,179.266842
0.082013,3,179.342745
6.370176,21,179.467276
-0.5,1,179.537492
-0.5,1,179.606827
0.494353,4,179.68447
0.43425,4,179.762238
0.444863,4,179.841153
0.771317,5,179.92251
1.250004,7,180.011119
7.331514,24,180.141856
-0.5,1,180.2117
0.478433,4,180.291701
-0.197693,2,180.364347
0.533466,4,180.443852
3.615147,14,180.549684
-0.186119,2,180.621727
-0.5,1,180.69066
1.571851,7,180.787908
2.359062,10,180.888574
6.572384,21,181.012429
0.038242,3,181.091724
-0.5,1,181.165621
1.49723,7,181.258207
3.081918,11,181.362929
1.133797,6,181.446995
2.613076,10,181.542771
0.170298,3,181.617679
1.191754,6,181.70126
0.574652,4,181.780414
0.726375,5,181.861866
0.105127,3,181.937702
4.58793,15,182.045742
-0.180599,2,182.119204
-0.5,1,182.188566
1.149148,6,182.271324
0.418334,4,182.355781
7.929162,26,182.495268
0.479786,4,182.573543
0.109967,3,182.646716
-0.187182,2,182.719799
0.959811,5,182.801205
3.191894,12,182.902433
-0.5,1,182.971739
0.184984,3,183.047197
2.200275,9,183.138916
-0.5,1,183.209519
0.522171,4,183.286469
-0.188828,2,183.360955
5.989413,19,183.478849
-0.5,1,183.550133
1.009768,6,183.631201
1.872729,8,183.720559
0.150841,3,183.797207
1.065682,6,183.901415
2.004827,9,183.998763
-0.184209,2,184.073038
0.009794,3,184.149545
0.450254,4,184.225462
4.838926,17,184.340802
2.560463,10,184.434639
3.978824,14,184.543107
1.332918,7,184.629636
0.144686,3,184.704579
3.710831,14,184.808993
6.946335,23,184.939648
1.096996,6,185.022535
1.202553,6,185.106779
1.642398,9,185.196043
2.435359,10,185.291118
0.782916,5,185.371343
0.1384,3,185.453792
-0.5,1,185.528221
0.457049,4,185.607155
-0.182841,2,185.67896
2.53869,10,185.772392
3.212144,12,185.873307
0.196771,3,185.949273
3.429672,12,186.051132
2.477204,10,186.145198
-0.159659,2,186.21971
0.143499,3,186.294849
-0.5,1,186.368606
1.378354,7,186.455428
0.115355,3,186.532644
1.747892,8,186.620607
2.290995,9,186.711574
4.006218,14,186.819646
0.814378,5,186.9025
1.143648,6,186.985209
-0.5,1,187.056262
0.731608,5,187.138473
-0.179572,2,187.211238
1.188803,6,187.294186
0.485933,4,187.374352
2.374105,10,187.472091
1.480454,7,187.559825
2.145161,9,187.651655
4.125298,15,187.758627
0.070492,3,187.834731
4.651749,16,187.948453
1.464091,7,188.035553
1.234095,6,188.124172
-0.190594,2,188.202206
0.707136,5,188.284508
0.523435,4,188.361902
-0.178564,2,188.435446
-0.5,1,188.507992
0.802608,5,188.589596
2.318782,10,188.683823
3.500593,13,188.786168
1.17907,6,188.869999
6.258831,20,188.991826
1.537946,7,189.079123
-0.5,1,189.148861
1.719568,8,189.237197
2.158483,9,189.328775
0.903465,5,189.408834
1.213883,6,189.49287
5.418682,18,189.608783
1.058325,6,189.691735
1.535667,7,189.778518
2.18966,9,189.873228
1.398144,7,189.959908
0.264639,4,190.038998
5.289456,18,190.156335
1.910991,8,190.245693
0.471195,4,190.324003
0.548735,4,190.403825
0.680906,5,190.485406
-0.137914,2,190.561336
-0.5,1,190.631549
0.192731,3,190.707062
